event,n_star,deltaF_rms_at_n_star,deltatau_rms_at_n_star,score_alpha_beta
sample_009236.npz,2.0,0.2528947260808831,0.0004884662545417244,0.25338319233542483
sample_009237.npz,8.0,0.6038230726177412,0.01295947115571905,0.6167825437734602
sample_009238.npz,1.0,0.5117551213220696,0.0040778240414249345,0.5158329453634946
sample_009239.npz,8.0,0.7634482465802391,0.012353938104190554,0.7758021846844296
sample_009240.npz,4.0,0.9638433336279506,0.0015930901594075823,0.9654364237873582
sample_009241.npz,0.5,1.08412919159906,0.008457517289842412,1.0925867088889025
sample_009242.npz,16.0,1.1161035117545643,0.001903453179215708,1.11800696493378
sample_009243.npz,2.0,0.3490377769174021,0.013209997287653739,0.3622477742050559
sample_009244.npz,16.0,0.6366561819222202,0.0012763185466665933,0.6379325004688867
sample_009245.npz,64.0,0.831231072285135,0.0019361493562192475,0.8331672216413543
sample_009246.npz,2.0,1.044971165730477,0.003088793078305168,1.0480599588087822
sample_009247.npz,1.0,0.5299164220822722,0.014149740408895828,0.544066162491168
sample_009248.npz,4.0,0.8706182280022198,0.0023729663636948154,0.8729911943659145
sample_009249.npz,8.0,0.3981757039833424,0.005833080988947881,0.40400878497229026
sample_009250.npz,4.0,0.9800361541431537,0.005397697094558407,0.9854338512377121
sample_009251.npz,16.0,0.6459542949449937,0.0014029908937244389,0.6473572858387181
sample_009252.npz,16.0,0.9335941277011103,0.004155988003515007,0.9377501157046253
sample_009253.npz,0.5,0.7433821976724487,0.004287005448261945,0.7476692031207107
sample_009254.npz,16.0,1.1836997694252531,0.002276958152054195,1.1859767275773072
sample_009255.npz,1.0,0.5996977896033436,0.0026299289938531882,0.6023277185971968
sample_009256.npz,64.0,0.7841975895154694,0.0040394030885199175,0.7882369926039893
sample_009257.npz,64.0,0.531674353373808,0.00541037305656484,0.5370847264303729
sample_009258.npz,16.0,0.6671764523830186,0.00459658911252884,0.6717730414955474
sample_009259.npz,16.0,0.8708053589525965,0.0038126542374729783,0.8746180131900695
sample_009260.npz,8.0,0.31049867205255605,0.015260976844419863,0.3257596488969759
sample_009261.npz,64.0,0.9158654838773065,0.005453368217693145,0.9213188520949996
sample_009262.npz,32.0,0.36279292006340813,0.0031308249099261287,0.36592374497333424
sample_009263.npz,0.5,1.0823177002663782,0.0009970157688577062,1.0833147160352359
sample_009264.npz,0.5,0.45906295298211797,0.01580277085889194,0.4748657238410099
sample_009265.npz,32.0,0.40800986537748046,0.004434289690024128,0.4124441550675046
sample_009266.npz,8.0,0.4289158995662106,0.0027155485297769818,0.4316314480959876
sample_009267.npz,32.0,0.7027407342363612,0.013362638266607312,0.7161033725029685
sample_009268.npz,16.0,0.5644422911733555,0.00044032999691393155,0.5648826211702694
sample_009269.npz,64.0,0.6059627910778795,0.0007235503057050072,0.6066863413835846
sample_009270.npz,8.0,0.8206078622286107,0.005785908830945854,0.8263937710595566
sample_009271.npz,16.0,1.267566028412405,0.0027540538517250527,1.27032008226413
sample_009272.npz,4.0,1.0025810715899854,0.004950173633108753,1.0075312452230942
sample_009273.npz,0.5,0.755810527686425,0.006637550468993711,0.7624480781554187
sample_009274.npz,4.0,0.6301630272240185,0.005938160269989234,0.6361011874940078
sample_009275.npz,2.0,0.21981880232458237,0.0023092176089459272,0.2221280199335283
sample_009276.npz,1.0,1.1294022042564293,0.000907880239287604,1.130310084495717
sample_009277.npz,4.0,0.7510357844246,0.002121990717970786,0.7531577751425708
sample_009278.npz,32.0,0.6108484293657938,0.012301807601575263,0.623150236967369
sample_009279.npz,8.0,0.6180472262035726,0.005210678003565367,0.6232579042071379
sample_009280.npz,64.0,0.44153794399513924,0.0030391386596285946,0.4445770826547678
sample_009281.npz,4.0,0.8543570402151971,0.0023261252126413733,0.8566831654278385
sample_009282.npz,4.0,0.5942664415056544,0.0011055921202025986,0.595372033625857
sample_009283.npz,1.0,0.3898815001976433,0.0002491146645312147,0.3901306148621745
sample_009284.npz,1.0,0.6048673133169847,0.0012670778773817282,0.6061343911943664
sample_009285.npz,2.0,0.6128046724795394,0.008531668120492246,0.6213363406000316
sample_009286.npz,4.0,0.5889078965093962,0.0006586260112984629,0.5895665225206947
sample_009287.npz,8.0,1.0204883182270341,0.0007184774774871119,1.0212067957045212
sample_009288.npz,4.0,0.5369191928967636,0.006961677503285672,0.5438808704000493
sample_009289.npz,16.0,0.5294839885845677,0.014051218664332897,0.5435352072489006
sample_009290.npz,32.0,0.9928464129451852,0.0032841673426326494,0.9961305802878179
sample_009291.npz,0.5,0.6048709847971675,0.0023519011214712298,0.6072228859186387
sample_009292.npz,1.0,0.1919802051150876,0.015991809997618348,0.20797201511270594
sample_009293.npz,64.0,0.7870505397405201,0.013829872800513855,0.8008804125410339
sample_009294.npz,16.0,0.5635970052842575,0.0017472867606887765,0.5653442920449463
sample_009295.npz,0.5,0.39363493409048705,0.0062603117682067146,0.3998952458586938
sample_009296.npz,4.0,0.6110436312783245,0.006091721823642682,0.6171353531019672
sample_009297.npz,2.0,0.4905729108400419,0.00236805732819944,0.49294096816824134
sample_009298.npz,16.0,0.5063912377263484,0.0006168744234150919,0.5070081121497635
sample_009299.npz,64.0,0.9168120232336966,0.007021839101788191,0.9238338623354848
sample_009300.npz,4.0,0.5871368698604214,0.0038760241311783464,0.5910128939915997
sample_009301.npz,16.0,0.6812398805702815,0.010011887985500298,0.6912517685557819
sample_009302.npz,4.0,0.4923231096225627,0.005046143590363537,0.49736925321292624
sample_009303.npz,8.0,0.48776402767205485,0.0015912039951732782,0.4893552316672281
sample_009304.npz,4.0,0.7401979493018075,0.013121691990811913,0.7533196412926194
sample_009305.npz,64.0,0.9230320089996777,0.010130961761078685,0.9331629707607564
sample_009306.npz,2.0,0.7896543863851884,0.006397860461030467,0.7960522468462188
sample_009307.npz,64.0,0.8614514618202241,0.007995093860606197,0.8694465556808303
sample_009308.npz,1.0,0.8669570521010632,0.004909891483372425,0.8718669435844356
sample_009309.npz,0.5,0.8648107267055968,0.0046132862840435815,0.8694240129896403
sample_009310.npz,32.0,0.7156040812283788,0.013299271293588506,0.7289033525219674
sample_009311.npz,32.0,0.7875345591863324,0.010707300726139572,0.798241859912472
sample_009312.npz,32.0,0.9381051435352037,0.00010320611802343196,0.9382083496532271
sample_009313.npz,0.5,0.7641103244432426,0.00344248673878186,0.7675528111820245
sample_009314.npz,16.0,0.3508620065015123,0.006387047042551233,0.3572490535440635
sample_009315.npz,32.0,1.174671741427346,0.0017008888215459855,1.176372630248892
sample_009316.npz,4.0,1.0257028050846977,0.00014106923318538654,1.025843874317883
sample_009317.npz,2.0,0.6890047750329744,0.004199755041668655,0.6932045300746431
sample_009318.npz,1.0,0.8680152916365002,0.005988754798783014,0.8740040464352832
sample_009319.npz,1.0,0.4650437772072447,0.013051141670062614,0.4780949188773073
sample_009320.npz,16.0,1.0020636195630164,0.005921607894027835,1.0079852274570442
sample_009321.npz,1.0,0.9414955395049738,0.005849399245176324,0.9473449387501501
sample_009322.npz,0.5,0.5802312047299185,0.013101241438761282,0.5933324461686798
sample_009323.npz,4.0,0.668312413324857,0.008641616435385318,0.6769540297602423
sample_009324.npz,32.0,0.9912008757971148,0.005268712274834574,0.9964695880719494
sample_009325.npz,16.0,0.8853749084541145,0.01582091467862725,0.9011958231327417
sample_009326.npz,64.0,0.9749936782082248,0.008152162639808714,0.9831458408480335
sample_009327.npz,4.0,1.0452145264121715,0.0001377943848591386,1.0453523207970306
sample_009328.npz,4.0,0.940649848245126,0.007828043862661754,0.9484778921077878
sample_009329.npz,0.5,1.0121961382467901,0.009868711989127749,1.0220648502359178
sample_009330.npz,8.0,0.7048975568477465,0.0020049737372214715,0.7069025305849679
sample_009331.npz,8.0,0.8679117129776871,0.00396097079929417,0.8718726837769812
sample_009332.npz,1.0,0.9214602449778886,0.008549658601302941,0.9300099035791916
sample_009333.npz,4.0,0.22832770506116448,0.010230535830424724,0.2385582408915892
sample_009334.npz,64.0,0.292047035437648,0.010616063144910972,0.30266309858255896
sample_009335.npz,4.0,0.5493360427749905,0.003558167399966842,0.5528942101749573
sample_009336.npz,64.0,0.8765704795491153,0.007754544752717113,0.8843250243018324
sample_009337.npz,1.0,0.7052366095930915,0.004246719898408169,0.7094833294914997
sample_009338.npz,2.0,0.31796038898955065,0.00443945909721444,0.3223998480867651
sample_009339.npz,32.0,1.1495086711063256,0.004109107969107223,1.1536177790754327
sample_009340.npz,4.0,0.6361872385944759,0.004373891585222767,0.6405611301796986
sample_009341.npz,8.0,0.4650645682941232,0.013393943424774951,0.47845851171889814
sample_009342.npz,1.0,0.5580873786997992,0.01048953175611191,0.5685769104559111
sample_009343.npz,32.0,0.6143037603668144,0.00650346938787194,0.6208072297546864
sample_009344.npz,8.0,0.831526427257777,0.0043149126660471495,0.8358413399238241
sample_009345.npz,8.0,0.6268083074630512,0.0037658754473050386,0.6305741829103562
sample_009346.npz,2.0,0.7140724639253233,0.009224389973351987,0.7232968538986753
sample_009347.npz,2.0,0.6601639966714301,0.0030824669243418213,0.6632464635957719
sample_009348.npz,0.5,0.4132962844406843,0.0032517049953340715,0.41654798943601834
sample_009349.npz,4.0,0.7664924267702684,0.007871609029291864,0.7743640357995603
sample_009350.npz,4.0,0.8547401494861722,0.0009350504975645627,0.8556751999837368
sample_009351.npz,4.0,1.2450011003784396,0.003701778699295159,1.2487028790777348
sample_009352.npz,0.5,0.7913985620883683,0.009498761337412578,0.8008973234257809
sample_009353.npz,2.0,0.9245932650859809,0.005076251795200229,0.9296695168811812
sample_009354.npz,16.0,0.552908104837371,0.01342489896706359,0.5663330038044345
sample_009355.npz,16.0,0.6568309835221647,0.008711122170631781,0.6655421056927965
sample_009356.npz,1.0,0.5597720627589365,0.003549748763534832,0.5633218115224714
sample_009357.npz,32.0,0.605030255105646,0.0011965165963288733,0.6062267717019749
sample_009358.npz,32.0,0.5072083034962157,0.0021727912619305817,0.5093810947581463
sample_009359.npz,64.0,0.7804485861362386,0.013972241063958115,0.7944208272001967
sample_009360.npz,2.0,0.45330307374490497,0.0077165050599695,0.4610195788048745
sample_009361.npz,4.0,1.0957199633820607,0.00890889303877251,1.104628856420833
sample_009362.npz,4.0,0.5473456798918309,0.010092696620211538,0.5574383765120424
sample_009363.npz,2.0,0.3400385010862632,0.0024134622486089267,0.34245196333487216
sample_009364.npz,16.0,0.8887457756112304,0.0076311616598725256,0.8963769372711029
sample_009365.npz,16.0,1.011072855339311,0.0030859779720036925,1.0141588333113145
sample_009366.npz,4.0,0.703936241966827,0.002638552657381092,0.7065747946242081
sample_009367.npz,2.0,0.44480675779774187,0.00015423163578877006,0.44496098943353063
sample_009368.npz,16.0,0.9529416268603155,0.0033868888305230607,0.9563285156908385
sample_009369.npz,16.0,0.828284744607259,0.008977921249118889,0.8372626658563779
sample_009370.npz,8.0,0.5371852842564366,0.01367940013882812,0.5508646843952647
sample_009371.npz,0.5,0.8994197324857893,0.006733064930960524,0.9061527974167498
sample_009372.npz,4.0,0.6204661572542138,0.007951260601640055,0.6284174178558539
sample_009373.npz,32.0,0.5670886964029727,0.008148379266339014,0.5752370756693117
sample_009374.npz,2.0,0.652366825997192,0.0011326116422753349,0.6534994376394673
sample_009375.npz,4.0,0.9657169867259047,0.0009349204685644968,0.9666519071944691
sample_009376.npz,1.0,0.6068460511887748,0.012943557037169432,0.6197896082259442
sample_009377.npz,2.0,0.3673939490742359,0.004713639907121028,0.37210758898135693
sample_009378.npz,1.0,0.5677333062378498,0.005474142924746531,0.5732074491625964
sample_009379.npz,16.0,1.0513283052974032,0.00016336617618760126,1.0514916714735907
sample_009380.npz,16.0,0.6193922280746736,0.007649192182722257,0.627041420257396
sample_009381.npz,4.0,0.5228071386886516,0.012222271826990046,0.5350294105156417
sample_009382.npz,32.0,0.9033523551392965,0.011793125700113653,0.9151454808394102
sample_009383.npz,16.0,1.1134876474671145,0.011972215747536416,1.1254598632146509
sample_009384.npz,0.5,0.7838001673772442,0.0003303538462638405,0.784130521223508
sample_009385.npz,1.0,1.0014462758147624,0.009205096338095197,1.0106513721528576
sample_009386.npz,4.0,0.8926913645926505,0.015720423755880054,0.9084117883485305
sample_009387.npz,64.0,1.027625012710748,0.003769696477781868,1.0313947091885298
sample_009388.npz,0.5,0.42662278581068847,0.011699956782029824,0.4383227425927183
sample_009389.npz,8.0,0.8332531261739641,0.012034556028048858,0.8452876822020129
sample_009390.npz,4.0,1.0697060991768195,0.0029112470630736458,1.0726173462398931
sample_009391.npz,1.0,0.7748543950250263,0.0006433152538622164,0.7754977102788885
sample_009392.npz,16.0,0.8896058437391232,0.005060846827610089,0.8946666905667333
sample_009393.npz,64.0,0.9588565195272123,0.005521109228955879,0.9643776287561682
sample_009394.npz,32.0,0.7363691194838491,0.0012122205397535391,0.7375813400236026
sample_009395.npz,2.0,1.0415955322712396,0.005147944293522747,1.0467434765647623
sample_009396.npz,0.5,0.6310610565201601,0.0003928894068300501,0.6314539459269901
sample_009397.npz,32.0,0.6482120199363568,0.009711643878344464,0.6579236638147012
sample_009398.npz,64.0,0.5976123060860982,0.00704774616343202,0.6046600522495302
sample_009399.npz,64.0,0.7616691651671607,0.01222807722472306,0.7738972423918837
sample_009400.npz,32.0,0.8392006017585949,0.003475196796609837,0.8426757985552047
sample_009401.npz,16.0,1.0556828468341144,0.006162922056991272,1.0618457688911056
sample_009402.npz,1.0,0.9360341100337015,0.0050537505651687764,0.9410878605988703
sample_009403.npz,4.0,0.9967858935143558,0.0021587119754459616,0.9989446054898017
sample_009404.npz,8.0,0.7988402137299814,0.0026707020239779286,0.8015109157539593
sample_009405.npz,0.5,0.3773522614411212,0.010474182885317105,0.3878264443264383
sample_009406.npz,4.0,0.4495062510103554,0.008112892200256815,0.4576191432106122
sample_009407.npz,1.0,0.6765657076871562,0.012292641365031758,0.6888583490521879
sample_009408.npz,0.5,0.3671204644135468,0.004547600302564153,0.3716680647161109
sample_009409.npz,4.0,0.379520634103508,0.013043390206363633,0.39256402430987164
sample_009410.npz,16.0,0.39767208183705377,0.0048960196590395666,0.40256810149609334
sample_009411.npz,16.0,0.915393575646908,0.005086084254808222,0.9204796599017163
sample_009412.npz,16.0,0.8972946936607671,0.0030278612419558397,0.900322554902723
sample_009413.npz,16.0,0.28637709226883973,0.0029286721466723715,0.2893057644155121
sample_009414.npz,32.0,0.21809590231381817,0.00507655031395096,0.22317245262776914
sample_009415.npz,1.0,0.41175632264848416,0.014255238692293053,0.4260115613407772
sample_009416.npz,32.0,1.0616666740531124,0.00612852536830754,1.0677951994214199
sample_009417.npz,8.0,0.4165884124850835,0.0014251392342752313,0.4180135517193587
sample_009418.npz,4.0,0.5809674944871308,0.004738629836684596,0.5857061243238154
sample_009419.npz,2.0,0.3757672676594752,0.0003829461864097508,0.376150213845885
sample_009420.npz,2.0,0.5321783763674898,0.008423322374328026,0.5406016987418178
sample_009421.npz,4.0,0.4334893021299729,0.00576528123294046,0.43925458336291334
sample_009422.npz,32.0,0.9868052657118227,0.012837134762801322,0.999642400474624
sample_009423.npz,2.0,0.45802228157806174,0.013593091159444142,0.47161537273750587
sample_009424.npz,64.0,0.5967139388892647,0.012556486941394236,0.6092704258306589
sample_009425.npz,32.0,0.6059459238871038,0.004588363965116033,0.6105342878522199
sample_009426.npz,32.0,0.5217638865472046,0.0028323546283197353,0.5245962411755244
sample_009427.npz,1.0,0.9565724949131302,0.0007244360272104788,0.9572969309403407
sample_009428.npz,64.0,0.4912915151297893,0.011816777861409406,0.5031082929911987
sample_009429.npz,4.0,0.9558919754511909,0.014551470175762155,0.9704434456269531
sample_009430.npz,64.0,0.5809190646781097,0.0015477037164219156,0.5824667683945316
sample_009431.npz,1.0,0.9952477713527734,0.001130429136132483,0.9963782004889059
sample_009432.npz,64.0,0.5804762946139207,0.01032909788588834,0.590805392499809
sample_009433.npz,2.0,0.8029693705216265,0.013504819256695836,0.8164741897783224
sample_009434.npz,64.0,0.8219369521085949,0.0031444870743725277,0.8250814391829674
sample_009435.npz,4.0,1.0721253603686285,0.00796725279100233,1.080092613159631
sample_009436.npz,64.0,1.0508511674805643,0.003686610529236617,1.0545377780098009
sample_009437.npz,1.0,0.8914120562767547,0.00032067050201891743,0.8917327267787736
sample_009438.npz,8.0,0.3847217321168293,0.0012289672356497867,0.3859506993524791
sample_009439.npz,32.0,0.6554708716165909,0.000692997979269739,0.6561638695958606
sample_009440.npz,4.0,0.8296692053809605,0.0065987389385230005,0.8362679443194835
sample_009441.npz,1.0,0.602421896622226,0.01585708478927749,0.6182789814115035
sample_009442.npz,2.0,0.8414530709306651,0.014235754472173222,0.8556888254028383
sample_009443.npz,0.5,1.408447351063129,0.0011622148957896412,1.4096095659589187
sample_009444.npz,64.0,1.1458614182353235,0.0006722518134999248,1.1465336700488233
sample_009445.npz,1.0,0.5751795543174723,0.0032816471628467044,0.578461201480319
sample_009446.npz,32.0,0.45707677371663913,0.005224603183204328,0.46230137689984346
sample_009447.npz,4.0,0.6905109148050328,2.5593325295203504e-05,0.690536508130328
sample_009448.npz,16.0,1.155104361448368,0.012314725691221825,1.1674190871395898
sample_009449.npz,4.0,0.6424262540445729,0.0007678558291090293,0.6431941098736819
sample_009450.npz,64.0,1.0239633076353627,0.0026751426653889077,1.0266384503007515
sample_009451.npz,8.0,0.7429480579934843,0.004042921711815552,0.7469909797052998
sample_009452.npz,0.5,1.3892557758892692,0.0009046287673895514,1.3901604046566587
sample_009453.npz,1.0,0.7358545442408868,0.006948140555735933,0.7428026847966227
sample_009454.npz,32.0,1.1146773205498102,0.013932448303199067,1.1286097688530092
sample_009455.npz,4.0,1.137125403599117,0.006705638972142862,1.14383104257126
sample_009456.npz,0.5,0.7758411731782056,0.0025107006336865826,0.7783518738118922
sample_009457.npz,16.0,0.2738626374801351,0.004009507781122442,0.2778721452612576
sample_009458.npz,1.0,0.38289868197696825,0.00815986878732983,0.3910585507642981
sample_009459.npz,0.5,0.6463578839196041,0.002077601204655311,0.6484354851242594
sample_009460.npz,4.0,0.6263726061709389,0.010066316382984488,0.6364389225539234
sample_009461.npz,4.0,0.9609923069672737,0.007967570973426893,0.9689598779407006
sample_009462.npz,4.0,1.2244203282216224,0.01477949546425163,1.2391998236858741
sample_009463.npz,64.0,0.5057370600094219,0.01573517924460843,0.5214722392540303
sample_009464.npz,1.0,0.7058270799984796,0.00014560024661962453,0.7059726802450992
sample_009465.npz,0.5,0.6821690175795991,0.018076283632860513,0.7002453012124596
sample_009466.npz,2.0,0.5059574407932411,0.003350492410661496,0.5093079332039027
sample_009467.npz,32.0,0.568876775174413,0.00467378429104554,0.5735505594654586
sample_009468.npz,64.0,0.7424375618367217,0.015254467266250476,0.7576920291029722
sample_009469.npz,64.0,0.22204570823659808,0.012303805669246572,0.23434951390584466
sample_009470.npz,1.0,0.4572945207686841,0.004781421261424121,0.4620759420301082
sample_009471.npz,0.5,0.9020674812578792,0.0017046861620575852,0.9037721674199367
sample_009472.npz,4.0,0.7091264734530632,0.001693059410349794,0.710819532863413
sample_009473.npz,8.0,0.8154406377135643,0.014665217338352209,0.8301058550519166
sample_009474.npz,16.0,0.8923852381921734,0.005064006378217903,0.8974492445703913
sample_009475.npz,1.0,1.0882000520705846,0.005476073457106185,1.0936761255276908
sample_009476.npz,2.0,0.6480138137203084,0.004410121136347237,0.6524239348566556
sample_009477.npz,32.0,0.7348013281304056,0.012644850718432906,0.7474461788488385
sample_009478.npz,1.0,1.016710874281112,0.0002936232784405777,1.0170044975595525
sample_009479.npz,64.0,0.9519845490987684,0.003661807240209029,0.9556463563389774
sample_009480.npz,32.0,0.7529072836288294,0.002666629640470966,0.7555739132693003
sample_009481.npz,0.5,1.1641091449734653,0.0028436047747140876,1.1669527497481793
sample_009482.npz,2.0,0.5174515819358594,0.014305056158913735,0.5317566380947731
sample_009483.npz,64.0,0.5893732348269572,0.00040316686860313554,0.5897764016955603
sample_009484.npz,32.0,0.7588995307098588,0.0023514045639040533,0.7612509352737629
sample_009485.npz,4.0,0.9271333258541518,0.011962393054804928,0.9390957189089567
sample_009486.npz,8.0,0.8785846137735152,0.009196592138296853,0.887781205911812
sample_009487.npz,8.0,0.5841940233525024,0.0007837815769726423,0.584977804929475
sample_009488.npz,16.0,1.0549278369469781,0.0019297041854828805,1.056857541132461
sample_009489.npz,16.0,0.7019500433888212,0.013769170095362184,0.7157192134841833
sample_009490.npz,32.0,1.108362822951863,0.006895346206352007,1.1152581691582149
sample_009491.npz,16.0,0.4898774497988481,0.006800685530839224,0.49667813532968735
sample_009492.npz,4.0,0.8171341728478206,0.006070647210012745,0.8232048200578334
sample_009493.npz,16.0,0.8418741536040142,2.6151065706136144e-05,0.8419003046697203
sample_009494.npz,8.0,0.7660115356696815,0.006713744944060173,0.7727252806137417
sample_009495.npz,32.0,0.6004284962429377,0.0002255313341297414,0.6006540275770674
sample_009496.npz,1.0,0.4124332999472219,0.011750857957196405,0.42418415790441827
sample_009497.npz,64.0,0.48935051448113925,0.009048362041045413,0.4983988765221847
sample_009498.npz,2.0,0.6934299714408301,0.004538788049531627,0.6979687594903617
sample_009499.npz,8.0,1.2177141592290437,0.007034360702601793,1.2247485199316455
sample_009500.npz,4.0,0.9851215188820377,0.0033230387516677016,0.9884445576337054
sample_009501.npz,32.0,0.9318636159485382,0.007267576424519046,0.9391311923730572
sample_009502.npz,32.0,0.4834071802438498,0.01335733065153298,0.4967645108953828
sample_009503.npz,2.0,0.9778990325573715,0.001522262991194334,0.9794212955485658
sample_009504.npz,2.0,0.8307395598992183,0.006720921338263207,0.8374604812374815
sample_009505.npz,0.5,0.7118176785817104,0.006731153617634192,0.7185488321993446
sample_009506.npz,64.0,1.1405661021449438,5.1368032565935287e-05,1.1406174701775098
sample_009507.npz,4.0,0.9055503316704984,0.0030338638267012373,0.9085841954971996
sample_009508.npz,64.0,1.0245612973608502,0.0007024825436217047,1.025263779904472
sample_009509.npz,16.0,1.0137762636092602,0.004135853764693922,1.017912117373954
sample_009510.npz,4.0,0.38167313261258357,0.01655743367920806,0.39823056629179165
sample_009511.npz,32.0,0.3567670100017961,0.012605907501938286,0.3693729175037344
sample_009512.npz,32.0,0.6353218357526293,0.010483306062117958,0.6458051418147474
sample_009513.npz,1.0,0.7530408600716679,0.009694535327345748,0.7627353953990137
sample_009514.npz,0.5,0.5528250484459367,0.008139423548840716,0.5609644719947774
sample_009515.npz,8.0,1.0000122911089642,0.004872655705957065,1.0048849468149212
sample_009516.npz,64.0,0.46742675881706347,0.012960783214869995,0.48038754203193346
sample_009517.npz,2.0,0.6862550676358354,0.0044347346461317445,0.6906898022819672
sample_009518.npz,4.0,0.8976087628289265,0.000992789972730871,0.8986015528016574
sample_009519.npz,16.0,1.03953906107611,0.0007400127672377646,1.0402790738433476
sample_009520.npz,4.0,0.7784608231319665,0.008276413202834485,0.786737236334801
sample_009521.npz,64.0,0.9898739570299459,0.0031780218091284063,0.9930519788390743
sample_009522.npz,64.0,1.067305336247845,0.00692041752095333,1.0742257537687985
sample_009523.npz,4.0,0.5602554034541982,0.005317925339478009,0.5655733287936763
sample_009524.npz,4.0,0.5667329090453301,0.014410861960101386,0.5811437710054316
sample_009525.npz,8.0,0.31695130170787494,0.0028950036360307404,0.3198463053439057
sample_009526.npz,32.0,0.6481902730998165,0.0016688204387486432,0.6498590935385651
sample_009527.npz,4.0,0.6497846935346981,0.005712457021357451,0.6554971505560556
sample_009528.npz,8.0,0.7362878076763185,0.0035666359739966336,0.7398544436503152
sample_009529.npz,64.0,0.7741831641578433,0.009911026294629503,0.7840941904524728
sample_009530.npz,8.0,1.0965613487748977,0.0012099605335366716,1.0977713093084345
sample_009531.npz,1.0,0.919752766245422,0.0022162588611985843,0.9219690251066206
sample_009532.npz,64.0,0.47697999617072623,0.004490985070444689,0.48147098124117094
sample_009533.npz,1.0,0.6674545846997577,0.011981215361364102,0.6794358000611218
sample_009534.npz,4.0,0.4813045446655768,0.011589995207339058,0.49289453987291587
sample_009535.npz,4.0,0.19592991538993063,0.005692370022257169,0.2016222854121878
sample_009536.npz,64.0,0.30082426292372216,0.004741870490909803,0.30556613341463196
sample_009537.npz,2.0,0.5063683120922836,0.0030346220478047504,0.5094029341400884
sample_009538.npz,64.0,0.8741647531118305,0.012845757020516057,0.8870105101323466
sample_009539.npz,32.0,0.800846142122785,0.004982518199075343,0.8058286603218604
sample_009540.npz,0.5,0.979998760982836,0.00981967369441898,0.9898184346772549
sample_009541.npz,4.0,0.24040141129476233,0.0012867394527861613,0.24168815074754849
sample_009542.npz,0.5,0.6586326672241586,0.005917232518253714,0.6645498997424123
sample_009543.npz,64.0,1.0718509384616703,0.0029373644688718784,1.0747883029305423
sample_009544.npz,32.0,0.5697475808102604,0.013987568291229106,0.5837351491014896
sample_009545.npz,0.5,1.3477486771889684,0.0033862428764399517,1.3511349200654084
sample_009546.npz,2.0,0.5148778285352219,0.0028598037459674464,0.5177376322811893
sample_009547.npz,64.0,0.545478980382751,0.0034374002759752723,0.5489163806587263
sample_009548.npz,2.0,0.31182890188955914,0.012085263113532137,0.3239141650030913
sample_009549.npz,64.0,1.0750765170629428,0.001034424606667599,1.0761109416696104
sample_009550.npz,32.0,1.1148653662250734,0.005073089588187527,1.1199384558132608
sample_009551.npz,2.0,0.3223569542013635,0.01589749530576311,0.33825444950712663
sample_009552.npz,64.0,0.9515017996825241,0.0037163127907259815,0.9552181124732501
sample_009553.npz,0.5,0.4791425966978322,0.0017451364736112557,0.48088773317144345
sample_009554.npz,32.0,0.5569955361118591,0.015768376382358434,0.5727639124942175
sample_009555.npz,32.0,1.096629454569589,0.007947640907812772,1.1045770954774017
sample_009556.npz,64.0,0.5793766015675892,0.000927089934896261,0.5803036915024854
sample_009557.npz,64.0,0.5191610787709384,0.003173331863681251,0.5223344106346197
sample_009558.npz,16.0,0.5245246313213366,0.0034874998412413732,0.5280121311625781
sample_009559.npz,4.0,0.586851690095374,0.010772055706406408,0.5976237458017803
sample_009560.npz,0.5,0.8253718916246391,0.014407285080712868,0.839779176705352
sample_009561.npz,64.0,0.7124921843680853,0.004042801645666038,0.7165349860137513
sample_009562.npz,64.0,0.6786732437826337,0.010038556400001352,0.6887118001826351
sample_009563.npz,2.0,0.6343966272536051,0.013168684168882117,0.6475653114224873
sample_009564.npz,64.0,1.135326476606497,0.005514677390381258,1.1408411539968784
sample_009565.npz,1.0,0.6631586622535173,0.002193045966241226,0.6653517082197585
sample_009566.npz,0.5,0.969612427286374,0.00035768487442872175,0.9699701121608028
sample_009567.npz,32.0,0.40248699397633986,0.005560085168841042,0.4080470791451809
sample_009568.npz,2.0,0.9132117962103365,0.007320820754701758,0.9205326169650383
sample_009569.npz,64.0,0.7368961095792258,0.00865105467158437,0.7455471642508101
sample_009570.npz,1.0,0.6569607161813961,0.004360557700385442,0.6613212738817815
sample_009571.npz,16.0,0.66167757927047,0.0017719680668579468,0.663449547337328
sample_009572.npz,2.0,0.6491786717232213,0.011045015012763656,0.660223686735985
sample_009573.npz,4.0,0.7436227897022005,0.0024580578620821067,0.7460808475642826
sample_009574.npz,16.0,0.7284099079920158,0.010304990543065608,0.7387148985350814
sample_009575.npz,16.0,0.6602858396928624,0.0008474737171145852,0.6611333134099769
sample_009576.npz,2.0,0.9706470230779326,0.003222642012831123,0.9738696650907637
sample_009577.npz,1.0,1.056463825431834,0.00774519547865994,1.064209020910494
sample_009578.npz,16.0,0.9540582433091708,0.002275789695964997,0.9563340330051358
sample_009579.npz,64.0,1.2044269391355162,0.013297014169294599,1.2177239533048108
sample_009580.npz,1.0,0.942845092289392,0.003950682688055454,0.9467957749774474
sample_009581.npz,8.0,0.6056480301247925,0.006378423261474207,0.6120264533862667
sample_009582.npz,8.0,0.5715014322337427,0.006581733761444041,0.5780831659951867
